"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.925412458E0,3.358900309E0,-1.977146864E0,-3.564753383E-2
7.945302458E0,2.655833721E0,-3.044087410E0,-1.039432645E0
7.965191458E0,1.068013430E0,-6.395859241E0,-8.562662601E-1
7.985081458E0,-2.085411072E0,-5.240025997E0,-1.602450758E-1
8.004971458E0,-2.946165562E0,-1.088077188E0,2.469199151E-1
8.024861458E0,-1.579000354E0,-6.355865300E-2,7.703705132E-2
8.044750458E0,-1.389883161E0,1.669145465E0,7.971689701E-1
8.064640458E0,-2.941736460E0,2.352848530E0,2.267847776E0
8.084530458E0,-2.683238268E0,9.228360653E-1,3.205187321E0
8.104419458E0,-1.470645905E0,3.678954601E0,3.152613878E0
8.124309458E0,-1.241027832E0,6.031950474E0,2.174357891E0
8.144199458E0,-2.070021152E0,5.103760719E0,5.926145315E-1
8.164088458E0,-2.619980097E0,1.258912444E0,-9.289202094E-1
8.183978458E0,-1.706628680E0,-1.214148879E0,-1.314245582E0
8.203868458E0,-8.394834399E-1,-1.838983655E0,-9.176475406E-1
8.223758458E0,-3.740508258E-1,-9.556288719E-1,-1.875268072E-1
8.243647458E0,-7.275665402E-1,7.955527902E-1,8.108423948E-1
8.263537458E0,-1.000644922E0,7.137873173E-1,1.477042556E0
8.283427458E0,-6.926013231E-1,1.297135592E0,1.438130021E0
8.303316458E0,2.677178979E-1,3.218907356E0,1.239602566E0
8.323206458E0,8.226847649E-1,4.041209698E0,1.042067885E0
8.343096458E0,7.012441754E-1,2.152022600E0,6.716416478E-1
8.362986458E0,1.177018404E0,1.146990657E0,-1.057092249E-1
8.382875458E0,1.601045370E0,1.793423533E0,-6.998666525E-1
8.402765458E0,1.284225345E0,1.793352246E0,-1.144541860E0
8.422655458E0,-6.711094975E-1,1.514642477E0,-1.534268141E0
8.442544458E0,-3.069604158E0,-6.317987442E-1,-2.604516782E-2
8.462434458E0,1.844227552E0,2.062507570E-1,1.304844618E0
8.482324458E0,2.827601910E0,-1.416988850E0,1.720826745E0
8.502214458E0,9.522641301E-1,-3.181024790E0,1.269253969E0
8.522103458E0,-1.362890482E0,-7.944103479E-1,3.205720186E-1
8.541993458E0,-1.029878736E0,-2.742599547E-1,-1.511097550E0
8.561883458E0,-1.005440950E-1,-1.459602714E-1,-2.442456722E0
8.581772458E0,1.563578248E0,-1.096531630E0,-1.826790094E0
8.601662458E0,1.379417181E0,-3.176329851E0,-1.169776797E0
8.621552458E0,7.613332272E-1,-3.732669115E0,-7.065026164E-1
8.641441458E0,2.769287527E-1,-3.198069572E0,-6.968875527E-1
8.661331458E0,-4.514741153E-2,-2.223598719E0,-8.744924068E-1
8.681221458E0,-2.193215340E-1,-7.253840566E-1,-7.050243616E-1
8.701111458E0,1.091177836E-1,1.174471974E0,-1.982748657E-1
8.721000458E0,7.215729952E-1,2.724261045E0,3.436419666E-1
8.740890458E0,1.774820566E0,2.383885384E0,5.491158962E-1
8.760780458E0,3.520923853E0,-3.905342817E-1,2.560653090E-1
8.780669583E0,4.089028835E0,-1.422305465E0,2.394713461E-2
8.800559583E0,3.752947092E0,-1.261887431E0,-3.988903016E-2
8.820449583E0,3.109639883E0,-8.506383896E-1,8.185506798E-3
8.840338583E0,2.247028112E0,-8.732118011E-1,-1.578164399E-1
8.860228583E0,1.305836678E0,-2.291111231E0,-5.081874728E-1
8.880118583E0,4.421719909E-1,-5.440788746E0,-4.810408056E-1
8.900008583E0,-5.275977254E-1,-5.692670345E0,-1.975378990E-1
8.919897583E0,-1.773342967E0,-3.476005077E0,2.854813635E-1
8.939787583E0,-2.685361147E0,-2.136358976E0,5.527204275E-1
8.959677583E0,-1.914997935E0,-7.052204013E-1,3.474882841E-1
8.979567583E0,-2.071146965E0,1.952090263E0,1.393530846E0
8.999456583E0,-3.236775160E0,1.475063443E0,2.316067457E0
9.019346583E0,-2.152002096E0,1.991224408E0,3.128581762E0
9.039236583E0,-1.414698601E0,5.577495098E0,3.128340006E0
9.059125583E0,-1.487950921E0,7.122693539E0,2.331505537E0
9.079015583E0,-2.440686226E0,4.470668316E0,7.381562591E-1
9.098905583E0,-2.901107788E0,-2.567670941E-1,-8.761997819E-1
9.118794583E0,-1.714934945E0,-2.504894495E0,-1.071770430E0
9.138684583E0,-7.553263903E-1,-2.999279499E0,-5.720258951E-1
9.158574583E0,-3.084342480E-1,-2.146468610E-1,2.522362471E-1
9.178464583E0,-8.737394810E-1,1.219168544E0,1.535120964E0
9.198353583E0,-8.887203932E-1,1.069563746E0,1.878169417E0
9.218243583E0,-1.280288100E-1,2.714374781E0,1.537041903E0
9.238133583E0,8.020403385E-1,4.247195721E0,1.034187675E0
9.258022583E0,9.361333251E-1,2.969130993E0,6.657242179E-1
9.277912583E0,9.963822961E-1,9.811325073E-1,6.560172886E-2
9.297802583E0,1.655767918E0,8.163590431E-1,-6.333343983E-1
9.317692583E0,1.837805986E0,1.184598207E0,-1.273182034E0
9.337581583E0,7.511101365E-1,1.583208203E0,-1.953946114E0
9.357471583E0,-2.710183144E0,1.787057996E0,-1.902640581E0
9.377361583E0,1.838828176E-1,8.913565278E-1,4.740556777E-1
9.397251583E0,3.060830832E0,-7.467265725E-1,2.357422590E0
9.417140583E0,2.481473684E0,-2.999299526E0,1.916499734E0
9.437030583E0,-6.005865335E-1,-3.870770931E-1,3.518121541E-1
9.456920583E0,-1.652786255E0,4.558190331E-2,-9.360579252E-1
9.476809583E0,-1.383676171E0,-9.434481263E-1,-2.411618710E0
9.496699583E0,1.342244029E0,-9.770952463E-1,-2.263940096E0
9.516589583E0,2.253890753E0,-1.620117426E0,-1.031754851E0
9.536479583E0,1.638534307E0,-2.542456865E0,-3.209261596E-1
9.556368583E0,9.749916792E-1,-2.918398857E0,-3.076394498E-1
9.576258583E0,4.255296886E-1,-3.038852930E0,-6.726565361E-1
9.596148583E0,-2.762904167E-1,-2.244164228E0,-8.397647142E-1
9.616037583E0,-8.181580305E-1,-5.874105692E-1,-5.692028999E-1
9.635927583E0,-4.535357356E-1,9.431605935E-1,-7.799396291E-3
9.655817583E0,3.344117403E-1,1.474469781E0,3.712114096E-1
9.675707583E0,1.481401205E0,9.212821126E-1,4.620839953E-1
9.695596583E0,2.599958181E0,-3.622362018E-1,4.284108281E-1
9.715486583E0,2.987859726E0,-6.497913599E-1,6.048964858E-1
9.735376583E0,2.964036703E0,-6.936075091E-1,7.298555970E-1
9.755265583E0,2.673975468E0,-9.670290351E-1,1.547949761E-1
9.775155083E0,2.141699791E0,-1.388611078E0,-1.095244408E0
9.795045083E0,1.813937545E0,-2.210506678E0,-1.179392338E0
9.814935083E0,1.608600140E0,-6.082713127E0,-5.150240064E-1
9.834824083E0,-7.770508528E-1,-6.412930965E0,-4.558929801E-1
9.854714083E0,-2.544863939E0,-9.761205316E-1,-2.406018823E-1
9.874604083E0,-1.156974316E0,1.730399251E0,1.033741385E-1
9.894493083E0,-1.224283814E0,1.215749145E0,8.610282540E-1
9.914383083E0,-3.416503429E0,8.508849144E-1,2.285603523E0
9.934273083E0,-2.743782759E0,8.577381372E-1,3.194900990E0
9.954163083E0,-1.691912413E0,3.226781607E0,3.213309050E0
9.974052083E0,-1.524693251E0,5.190751076E0,2.497306347E0
9.993942083E0,-1.884159684E0,4.800045490E0,1.305879951E0
1.001383208E1,-2.164055586E0,1.609414816E0,-2.973956428E-2
1.003372208E1,-1.453705430E0,-4.295653999E-1,-8.002427220E-1
1.005361108E1,-1.014704704E0,-1.139172554E0,-8.048884869E-1
1.007350108E1,-1.555233598E0,-1.219921410E-1,-5.111651421E-1
1.009339108E1,-1.676594973E0,1.087092236E-2,1.675733775E-1
1.011328108E1,-1.112455845E0,2.369273603E-1,9.683472514E-1
1.013317008E1,-1.405815333E-1,2.362660170E0,1.381593943E0
1.015306008E1,9.640033841E-1,4.521040916E0,1.457365274E0
1.017295008E1,1.028367758E0,3.144592762E0,1.241056442E0
1.019283908E1,9.300697446E-1,2.489354759E-1,5.297656059E-1
1.021272908E1,1.769832253E0,6.299268007E-1,-3.015707731E-1
1.023261908E1,1.859663963E0,2.047214270E0,-1.126888990E0
1.025250908E1,1.264567018E0,2.193516493E0,-1.605075121E0
1.027239808E1,-1.219326854E0,8.722941279E-1,-1.399973512E0
1.029228808E1,-1.325375438E0,4.106357694E-1,5.512985587E-1
1.031217808E1,2.597615957E0,-1.023609757E0,1.784227967E0
1.033206808E1,3.275793791E0,-3.778231859E0,1.637460351E0
1.035195708E1,2.077512890E-1,-8.336853385E-1,7.203843594E-1
1.037184708E1,-1.828207493E0,3.072232008E-2,-5.634247065E-1
1.039173708E1,-1.818029404E0,-3.263112009E-1,-2.199970484E0
1.041162608E1,8.079263568E-1,-5.245522857E-1,-2.260626793E0
1.043151608E1,1.457466841E0,-1.741010785E0,-1.339389205E0
1.045140608E1,1.162881255E0,-2.854677916E0,-5.645864010E-1
1.047129608E1,7.955071926E-1,-3.167627335E0,-3.432562053E-1
1.049118508E1,3.993349075E-1,-3.209997892E0,-6.153127551E-1
1.051107508E1,-2.099210620E-1,-2.574346304E0,-8.136268854E-1
1.053096508E1,-6.659887433E-1,-8.575505614E-1,-5.771151781E-1
1.055085408E1,-3.881022632E-1,7.814208865E-1,-1.253748685E-1
1.057074408E1,3.457885385E-1,1.746948361E0,1.493309289E-1
1.059063408E1,1.283107758E0,2.180835009E0,2.009998560E-1
1.061052408E1,2.259357452E0,1.632484913E0,2.445062250E-1
1.063041308E1,2.967582703E0,4.600217640E-1,3.037069142E-1
1.065030308E1,3.286224127E0,-9.028427005E-1,5.205455422E-1
1.067019308E1,3.378062963E0,-1.902882338E0,3.278593719E-1
1.069008308E1,2.818650484E0,-2.579682350E0,-8.225448728E-1
1.070997208E1,1.866986752E0,-4.419782162E0,-1.105603695E0
1.072986208E1,-2.256091088E-1,-5.977190495E0,-7.472417951E-1
1.074975208E1,-2.357666016E0,-3.330660105E0,-2.639448047E-1
1.076964208E1,-1.479871631E0,-3.177689612E-1,3.213297948E-2
1.078953100E1,-8.585056663E-1,8.794963360E-1,-1.420033909E-2
1.080942100E1,-2.715800762E0,7.208246589E-1,9.572529793E-1
1.082931100E1,-3.343570709E0,5.346923470E-1,1.892708302E0
1.084920000E1,-1.968791366E0,2.779277563E0,2.947893381E0
1.086909000E1,-1.293979287E0,5.521683216E0,3.206045866E0
1.088898000E1,-1.206084847E0,5.773569107E0,2.663462877E0
1.090887000E1,-1.815694094E0,3.477430105E0,1.315950155E0
1.092875900E1,-2.650538206E0,-1.902164668E-1,-1.261396147E-2
1.094864900E1,-2.204329252E0,-2.065766811E0,-5.835602283E-1
1.096853900E1,-8.400570154E-1,-1.889094949E0,-4.886722565E-1
1.098842900E1,-6.295349449E-2,-2.446557581E-2,-5.036260486E-1
1.100831800E1,-4.653825164E-1,1.767257094E0,-3.446495533E-2
1.102820800E1,-1.066903353E0,1.125007629E0,7.808747888E-1
1.104809800E1,-8.835642338E-1,1.011780024E0,1.141669750E0
1.106798800E1,1.348580718E-1,2.391540527E0,1.004972816E0
1.108787700E1,1.046974778E0,3.540119886E0,7.197364569E-1
1.110776700E1,1.007734776E0,2.089959145E0,5.050442815E-1
1.112765700E1,1.111003041E0,5.381700993E-1,4.728640895E-3
1.114754700E1,1.644148111E0,1.296954274E0,-6.914238334E-1
1.116743600E1,1.380096555E0,1.469533563E0,-1.352970719E0
1.118732600E1,1.316775680E-1,6.680849791E-1,-1.595104098E0
1.120721600E1,-2.813759804E0,1.517518640E0,1.283719540E-1
1.122710500E1,1.314751983E0,2.773141861E-1,1.639012098E0
1.124699500E1,2.910413980E0,-2.189549923E0,2.483200073E0
1.126688500E1,1.918475032E0,-3.451907873E0,1.086388230E0
1.128677500E1,-6.052187085E-1,-4.495725632E-1,-2.611459196E-1
1.130666400E1,-1.686358213E0,-1.386118531E-1,-1.371935129E0
1.132655400E1,-1.097648144E0,6.880496442E-2,-2.569315195E0
1.134644400E1,1.563745141E0,3.136412054E-2,-1.940074325E0
1.136633400E1,1.491017580E0,-2.265928745E0,-1.244552493E0
1.138622300E1,8.808956742E-1,-3.443475962E0,-4.089787006E-1
1.140611300E1,5.146220922E-1,-3.604548454E0,-4.002916515E-1
1.142600300E1,1.411784738E-1,-3.464248419E0,-7.030503750E-1
1.144589300E1,-5.167468190E-1,-2.154003143E0,-6.436824799E-1
1.146578200E1,-7.145867348E-1,-3.753241897E-1,-2.186312079E-1
1.148567200E1,-3.101313114E-1,8.379343152E-1,1.988591552E-1
1.150556200E1,4.254062474E-1,1.444064260E0,3.308402598E-1
1.152545200E1,1.273626208E0,1.826162815E0,4.410790801E-1
1.154534100E1,2.044973850E0,1.505776763E0,5.035386682E-1
1.156523100E1,2.584272861E0,3.987461925E-1,5.114660263E-1
1.158512100E1,2.975978851E0,-7.667115331E-1,4.918083251E-1
1.160501100E1,3.088211536E0,-1.718058109E0,-3.347381949E-1
1.162490000E1,2.746659040E0,-2.281763315E0,-1.156888366E0
1.164479000E1,2.385758638E0,-3.035664797E0,-1.014180183E0
1.166468000E1,1.911670804E0,-4.493943691E0,-5.353505015E-1
1.168456900E1,-1.220854998E0,-4.812761784E0,-1.130939871E-1
1.170445900E1,-3.489184141E0,-1.983272552E0,3.888989091E-1
1.172434900E1,-1.773278952E0,-1.090728045E0,2.473174334E-1
1.174423900E1,-1.833200932E0,1.450149059E0,1.019443274E0
1.176412800E1,-3.208202839E0,1.647672057E0,2.063549995E0
1.178401838E1,-2.227108717E0,1.552038074E0,2.873245478E0
1.180390838E1,-1.387174726E0,4.765829086E0,2.969484091E0
1.182379838E1,-1.297698975E0,6.609415531E0,2.235281467E0
1.184368738E1,-1.948753238E0,4.907956123E0,8.551856279E-1
1.186357737E1,-2.536818981E0,7.861509919E-1,-5.029207468E-1
1.188346737E1,-1.660220146E0,-9.331931472E-1,-1.033725858E0
1.190335738E1,-8.007498980E-1,-1.781269789E0,-6.661407351E-1
1.192324638E1,-3.269079030E-1,-1.119356632E0,-2.499848753E-1
1.194313638E1,-8.660255075E-1,5.601533651E-1,7.616419196E-1
1.196302638E1,-1.195345163E0,6.850203276E-1,1.600833178E0
1.198291637E1,-6.774375439E-1,1.694887996E0,1.562359929E0
1.200280537E1,6.496669054E-1,3.784429073E0,1.271878362E0
1.202269537E1,1.080030203E0,3.807848930E0,9.842958450E-1
1.204258538E1,7.992752194E-1,1.460212350E0,5.933821201E-1
1.206247538E1,1.374065995E0,1.176918626E0,-9.537842125E-2
1.208236438E1,1.744641304E0,2.054466963E0,-7.007369995E-1
1.210225438E1,1.324526429E0,1.635926962E0,-1.258237123E0
1.212214437E1,-3.148489296E-1,9.119718671E-1,-1.763603449E0
1.214203438E1,-2.725304365E0,3.662385345E-1,-3.712039888E-1
1.216192337E1,1.818007469E0,2.352430671E-1,1.191484928E0
1.218181338E1,3.305240631E0,-2.507695198E0,2.066194296E0
1.220170338E1,1.561275482E0,-3.594011307E0,1.151518822E0
1.222159337E1,-1.784706235E0,1.234369874E-1,2.032391876E-1
1.224148238E1,-1.901285648E0,5.649986267E-1,-1.255359769E0
1.226137237E1,-4.057932198E-1,-1.695397496E-2,-2.257057190E0
1.228126238E1,1.853060246E0,-1.801469803E0,-1.718628764E0
1.230115238E1,1.590058684E0,-3.378720999E0,-1.230737925E0
1.232104138E1,9.054217339E-1,-3.341415405E0,-6.751770973E-1
1.234093138E1,4.160442352E-1,-3.044130325E0,-7.081159949E-1
1.236082137E1,1.028580777E-2,-2.479466438E0,-9.207111001E-1
1.238071138E1,-4.036258161E-1,-1.185936332E0,-7.274299264E-1
1.240060037E1,-2.972535491E-1,3.852386177E-1,-1.844030023E-1
1.242049038E1,2.164212465E-1,1.305429578E0,3.734163642E-1
1.244038038E1,8.540185690E-1,1.391226768E0,7.129445672E-1
1.246027037E1,1.560434580E0,9.577601552E-1,7.194125652E-1
1.248015938E1,2.286649227E0,7.280866802E-2,3.844749331E-1
1.250004937E1,2.654130936E0,-8.357557654E-1,1.677162796E-1
1.251993938E1,2.827095032E0,-1.603894591E0,-5.865527689E-2
1.253982938E1,2.699204445E0,-2.179538488E0,-7.373701334E-1
1.255971838E1,2.335566044E0,-2.464084625E0,-1.083017826E0
1.257960838E1,2.190421343E0,-3.576846600E0,-7.455576062E-1
1.259949837E1,1.306446195E0,-5.234567642E0,-3.596357703E-1
1.261938837E1,-2.685353994E0,-3.442425013E0,2.375401184E-2
1.263927737E1,-2.465288401E0,-6.855183244E-1,1.728331894E-1
1.265916738E1,-1.064759851E0,3.912034333E-1,2.623419166E-1
1.267905738E1,-2.235457897E0,1.680111885E0,1.541403532E0
1.269894737E1,-3.447633743E0,7.893980742E-1,2.550846577E0
1.271883638E1,-1.912409425E0,2.245735884E0,3.224797010E0
1.273872637E1,-1.285205722E0,5.572686672E0,2.903447390E0
1.275861637E1,-1.356498837E0,6.845947266E0,1.938461542E0
1.277850600E1,-2.138700008E0,4.080245972E0,3.964881003E-1
1.279839500E1,-2.164151192E0,5.514997989E-3,-9.317494035E-1
1.281828500E1,-1.358991027E0,-2.213925600E0,-1.097798586E0
1.283817500E1,-3.776359856E-1,-2.325189829E0,-6.333141923E-1
1.285806500E1,-8.838975430E-1,4.539862573E-1,3.210729957E-1
1.287795400E1,-1.333562136E0,7.617749572E-1,1.236880779E0
1.289784400E1,-1.050902128E0,6.920118332E-1,1.485157371E0
1.291773400E1,3.540519997E-2,2.524323940E0,1.449878097E0
1.293762400E1,1.020231843E0,4.363312721E0,1.334576726E0
1.295751300E1,7.330785394E-1,2.681837082E0,9.493587017E-1
1.297740300E1,8.767276406E-1,8.763799071E-1,-3.284794977E-3
1.299729300E1,1.605627894E0,1.518396735E0,-7.760307789E-1
1.301718300E1,1.443043470E0,1.958527446E0,-1.378127933E0
1.303707200E1,4.903288558E-2,1.841097236E0,-2.147367477E0
1.305696200E1,-3.245341301E0,7.564275861E-1,-1.123426557E0
1.307685200E1,1.081121564E0,2.091688365E-1,1.104680419E0
1.309674200E1,2.831488132E0,-1.066300869E0,2.218976736E0
1.311663200E1,2.288103580E0,-3.685325146E0,1.270722508E0
1.313652100E1,-4.689821303E-1,-1.324573636E0,3.748069406E-1
1.315641100E1,-1.414137959E0,-4.111452997E-1,-9.550337195E-1
1.317630100E1,-7.749239802E-1,-1.921817064E-1,-2.231558084E0
1.319619100E1,1.718756557E0,-4.897817075E-1,-1.558024406E0
1.321608000E1,1.405234814E0,-2.259820461E0,-9.389951229E-1
1.323597000E1,8.457748294E-1,-2.833254099E0,-6.099420786E-1
1.325586000E1,3.693202734E-1,-2.455375671E0,-7.603942156E-1
1.327575000E1,2.166199125E-2,-2.245022535E0,-9.594373107E-1
1.329563900E1,-3.722891510E-1,-1.610017538E0,-8.584688306E-1
1.331552900E1,-3.909172714E-1,-4.419738352E-1,-3.888921440E-1
1.333541900E1,8.059149235E-2,6.506722569E-1,1.586678475E-1
1.335530900E1,7.209047675E-1,1.145536542E0,4.725657701E-1
1.337519800E1,1.486619473E0,9.953072071E-1,4.856979549E-1
1.339508800E1,2.296527147E0,6.464415789E-2,2.943226993E-1
1.341497800E1,2.815267801E0,-8.388346434E-1,-1.117658801E-3
1.343486800E1,2.936621904E0,-1.329257607E0,-2.641709894E-2
1.345475700E1,2.858819962E0,-1.547752738E0,-1.347175390E-1
1.347464700E1,2.409799337E0,-1.897366643E0,-7.646592259E-1
1.349453700E1,1.896952152E0,-3.052152157E0,-8.469324112E-1
1.351442700E1,1.399516582E0,-5.151484966E0,-5.541195273E-1
1.353431600E1,-1.362179279E0,-4.958898544E0,-1.171403900E-1
1.355420600E1,-3.203891039E0,-1.492348909E0,4.612560868E-1
1.357409600E1,-1.490337253E0,-8.896432072E-2,3.842090070E-1
1.359398600E1,-2.640555143E0,1.413007855E0,1.104757905E0
1.361387500E1,-3.598857641E0,8.693393469E-1,1.969229817E0
1.363376500E1,-2.249330044E0,2.561575890E0,2.883912325E0
1.365365500E1,-1.552485824E0,5.976407528E0,3.078912497E0
1.367354500E1,-1.438102603E0,6.797266483E0,2.386562586E0
1.369343500E1,-2.103716373E0,4.090052605E0,8.237346411E-1
1.371332400E1,-2.679266453E0,-1.856724769E-1,-4.688270986E-1
1.373321400E1,-1.621325254E0,-1.489454985E0,-7.354483604E-1
1.375310400E1,-3.260414600E-1,-1.318995714E0,-4.702789783E-1
1.377299400E1,6.471793056E-1,-8.633303642E-1,-1.568381935E-1
1.379288358E1,-1.061242893E-1,3.838679492E-1,6.521168351E-1
1.381277358E1,-7.392935753E-1,5.115489960E-1,1.564966083E0
1.383266358E1,-2.443957180E-1,1.209185362E0,1.493261337E0
1.385255358E1,9.700397849E-1,3.237572670E0,1.146578908E0
1.387244258E1,1.431722999E0,3.921229124E0,8.303239346E-1
1.389233258E1,8.619642854E-1,2.035432100E0,4.571624100E-1
1.391222258E1,1.197513342E0,1.427474260E0,-1.763514876E-1
1.393211258E1,1.388662219E0,2.079389572E0,-7.762258649E-1
1.395200158E1,8.623012304E-1,1.335807204E0,-1.257842541E0
1.397189158E1,-2.568408102E-2,1.702225804E-1,-1.409846663E0
1.399178158E1,-1.934564590E0,2.177397490E0,-4.698268324E-2
1.401167158E1,1.517468572E0,2.205702290E-2,1.574698329E0
1.403156158E1,2.951129913E0,-2.989146948E0,2.469465017E0
1.405145058E1,1.699864745E0,-3.675132036E0,1.072503686E0
1.407134058E1,-1.066567779E0,-1.347818255E0,-3.752599061E-1
1.409123058E1,-2.161821127E0,-5.965914130E-1,-1.547813416E0
1.411112058E1,-1.073396325E0,3.053848028E0,-3.079468012E0
1.413100958E1,1.722119689E0,2.379966497E0,-2.457379103E0
1.415089958E1,1.313444853E0,-1.652141809E0,-1.570279479E0
1.417078958E1,4.722394049E-1,-4.074455261E0,-5.411468744E-1
1.419067958E1,8.722021244E-3,-4.537257195E0,-3.043652177E-1
1.421056858E1,-3.882682920E-1,-4.666796207E0,-4.637477398E-1
1.423045858E1,-9.298987389E-1,-3.564897299E0,-2.677967548E-1
1.425034858E1,-8.253229260E-1,-1.662792325E0,2.969879210E-1
1.427023858E1,-2.536053360E-1,3.811031580E-1,7.776798606E-1
1.429012758E1,5.671910048E-1,2.642629385E0,9.013400078E-1
1.431001758E1,1.368645668E0,3.787128448E0,6.159529686E-1
1.432990758E1,2.130719185E0,3.164614201E0,2.926008999E-1
1.434979758E1,2.834870100E0,1.499699950E0,3.074000776E-2
1.436968658E1,3.550518513E0,-9.098672271E-1,-1.544029415E-1
1.438957658E1,3.973441601E0,-2.993917942E0,-3.937680721E-1
1.440946658E1,3.906816721E0,-4.101600647E0,-6.550971866E-1
1.442935658E1,3.465638161E0,-5.826269150E0,-6.841938496E-1
1.444924658E1,6.736350060E-1,-7.893567562E0,-5.460384488E-1
1.446913558E1,-2.990637064E0,-3.783189058E0,-1.401310861E-1
1.448902558E1,-2.256868839E0,1.100815296E0,3.076061904E-1
1.450891558E1,-1.520550698E-1,8.615027666E-1,7.528401166E-2
1.452880558E1,-1.420604348E0,7.399359345E-1,1.023236990E0
1.454869458E1,-3.508426428E0,1.307997227E0,2.333325624E0
1.456858458E1,-2.683692455E0,1.217890978E-1,3.108630896E0
1.458847458E1,-1.669036746E0,2.830914021E0,3.025953054E0
1.460836458E1,-1.566059589E0,5.591244221E0,2.535107374E0
1.462825458E1,-2.068084002E0,5.927247047E0,1.472139716E0
1.464814358E1,-2.447892904E0,2.296909332E0,1.316056997E-1
1.466803358E1,-1.529659629E0,-7.022589445E-1,-6.856991053E-1
1.468792358E1,-9.359638691E-1,-1.821541429E0,-7.053380013E-1
1.470781358E1,-1.222602725E0,-1.227943897E0,-2.634241879E-1
1.472770258E1,-1.602739692E0,-2.949662209E-1,6.513720155E-1
1.474759258E1,-1.187159777E0,9.234747887E-1,1.206841588E0
1.476748258E1,-2.493087649E-1,3.080221176E0,1.380643129E0
1.478737296E1,8.698271513E-1,4.765191078E0,1.331957221E0
1.480726196E1,6.692168713E-1,2.827397108E0,1.132046700E0
1.482715196E1,5.685333610E-1,3.469214141E-1,5.520731211E-1
1.484704196E1,1.427600622E0,1.137714624E0,-1.642450839E-1
1.486693196E1,1.600304008E0,2.162583113E0,-9.049631357E-1
1.488682196E1,1.391276717E0,1.458742023E0,-1.422118545E0
1.490671096E1,-1.460077763E-1,1.961449087E-1,-1.801673293E0
1.492660096E1,-1.764192820E0,4.858491421E-1,4.408377707E-1
1.494649096E1,2.225076914E0,-8.401611447E-2,1.892424822E0
1.496638096E1,2.946346283E0,-2.865178823E0,2.028985739E0
1.498626996E1,1.015596032E0,-2.717379570E0,7.665279508E-1
1.500615996E1,-1.347503304E0,-1.265775561E0,-5.069079399E-1
1.502604996E1,-1.891068339E0,-2.248795033E-1,-2.198419809E0
1.504593996E1,5.773946643E-1,1.184391618E0,-2.661768436E0
1.506582896E1,1.254555583E0,-5.366497040E-1,-1.868946910E0
1.508571896E1,8.819447160E-1,-2.497462273E0,-1.046241164E0
1.510560896E1,5.364259481E-1,-2.824353695E0,-6.057495475E-1
1.512549896E1,3.442858160E-1,-2.873535633E0,-7.679273486E-1
1.514538896E1,8.893691003E-2,-2.413041830E0,-9.709289670E-1
1.516527796E1,-2.351020873E-1,-1.420462012E0,-6.884524226E-1
1.518516796E1,-9.622393548E-2,-6.216166541E-2,-4.347001761E-2
1.520505796E1,4.119776487E-1,9.926588535E-1,4.602104425E-1
