"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.119945408E1,-4.800815773E0,-8.518416721E0,7.904823066E-1
3.121934208E1,-4.778702481E0,-8.496528838E0,1.099594631E0
3.123923008E1,-4.644255697E0,-8.521980599E0,1.429278776E0
3.125911808E1,-4.482238707E0,-8.550533722E0,1.741835111E0
3.127900608E1,-4.351958357E0,-8.573623207E0,1.946679301E0
3.129889508E1,-4.275582026E0,-8.606512626E0,1.970643091E0
3.131878308E1,-4.222606837E0,-8.654448684E0,1.872487636E0
3.133867108E1,-4.181192470E0,-8.700256941E0,1.749072794E0
3.135855908E1,-4.173794865E0,-8.727939999E0,1.624376681E0
3.137844808E1,-4.212126580E0,-8.732313132E0,1.496922729E0
3.139833608E1,-4.307871228E0,-8.717284618E0,1.298959980E0
3.141822408E1,-4.497252895E0,-8.668591345E0,9.307786448E-1
3.143811208E1,-4.792825261E0,-8.542692606E0,5.360298271E-1
3.145800117E1,-5.114989302E0,-8.366113710E0,2.848345207E-1
3.147789017E1,-5.376120105E0,-8.205493035E0,5.757771069E-2
3.149777817E1,-5.586253248E0,-8.060062841E0,-2.554723253E-1
3.151766617E1,-5.738090821E0,-7.934281631E0,-5.980196320E-1
3.153755417E1,-5.827597075E0,-7.842672719E0,-8.761854581E-1
3.155744317E1,-5.871424295E0,-7.787688426E0,-1.055666108E0
3.157733117E1,-5.894589209E0,-7.760509983E0,-1.124455823E0
3.159721917E1,-5.925716861E0,-7.743529084E0,-1.076923368E0
3.161710717E1,-5.987566954E0,-7.715792232E0,-9.228707973E-1
3.163699517E1,-6.067741052E0,-7.668567780E0,-7.821123829E-1
3.165688417E1,-6.114045153E0,-7.635269056E0,-7.464631516E-1
3.167677217E1,-6.081870849E0,-7.657302534E0,-7.827355499E-1
3.169666017E1,-5.977270592E0,-7.731849271E0,-8.525532051E-1
3.171654817E1,-5.826751567E0,-7.832768705E0,-9.658269285E-1
3.173643717E1,-5.639118510E0,-7.943511461E0,-1.156317082E0
3.175632517E1,-5.405366124E0,-8.063118011E0,-1.415709289E0
3.177621317E1,-5.163052245E0,-8.186266220E0,-1.601264099E0
3.179610117E1,-4.997685385E0,-8.279940954E0,-1.643716932E0
3.181599017E1,-4.923170807E0,-8.337342485E0,-1.577089663E0
3.183587817E1,-4.904962578E0,-8.359647274E0,-1.514509107E0
3.185576617E1,-4.945342864E0,-8.342906696E0,-1.474984560E0
3.187565417E1,-5.055868689E0,-8.301251131E0,-1.327979566E0
3.189554317E1,-5.197112276E0,-8.253240813E0,-1.053639828E0
3.191543117E1,-5.264059387E0,-8.236996663E0,-8.232149468E-1
3.193531917E1,-5.242394868E0,-8.254558191E0,-7.846443003E-1
3.195520717E1,-5.166953507E0,-8.296984418E0,-8.358985808E-1
3.197509517E1,-5.060122538E0,-8.359954838E0,-8.616332001E-1
3.199498417E1,-4.948333130E0,-8.423780705E0,-8.888209257E-1
3.201487217E1,-4.842463152E0,-8.479947304E0,-9.365603717E-1
3.203476017E1,-4.757059889E0,-8.524542848E0,-9.688329821E-1
3.205464817E1,-4.716243693E0,-8.553114683E0,-9.150855220E-1
3.207453717E1,-4.713476205E0,-8.567897614E0,-7.812795932E-1
3.209442517E1,-4.738396161E0,-8.566747466E0,-6.281231812E-1
3.211431317E1,-4.763571933E0,-8.562173190E0,-4.834206371E-1
3.213420117E1,-4.743862723E0,-8.580245179E0,-3.335744802E-1
3.215409017E1,-4.687914810E0,-8.615883958E0,-1.616236188E-1
3.217397817E1,-4.638637400E0,-8.644021345E0,4.549151194E-3
3.219386617E1,-4.605066196E0,-8.660874774E0,1.369237099E-1
3.221375417E1,-4.588542257E0,-8.667159947E0,2.484400252E-1
3.223364317E1,-4.588482615E0,-8.662647066E0,3.748017725E-1
3.225353117E1,-4.596950261E0,-8.648993817E0,5.468563854E-1
3.227341917E1,-4.600679907E0,-8.632844977E0,7.374539079E-1
3.229330717E1,-4.586393405E0,-8.628638490E0,8.647026229E-1
3.231319517E1,-4.546834945E0,-8.646268430E0,8.969003890E-1
3.233308417E1,-4.507027101E0,-8.670252539E0,8.657334139E-1
3.235297217E1,-4.488844891E0,-8.686687308E0,7.923552429E-1
3.237286017E1,-4.496905570E0,-8.693456045E0,6.616266306E-1
3.239274817E1,-4.529083383E0,-8.688765993E0,4.783894370E-1
3.241263717E1,-4.592219571E0,-8.663428838E0,3.043450896E-1
3.243252517E1,-4.720138523E0,-8.598697237E0,1.371137901E-1
3.245241329E1,-4.930405567E0,-8.479587700E0,-1.542100802E-1
3.247230129E1,-5.185010878E0,-8.313018653E0,-4.954934198E-1
3.249219029E1,-5.431635910E0,-8.135349251E0,-7.413042994E-1
3.251207829E1,-5.609906990E0,-7.992438038E0,-9.412625563E-1
3.253196629E1,-5.698682342E0,-7.903164504E0,-1.140664085E0
3.255185429E1,-5.730159658E0,-7.857043421E0,-1.291605353E0
3.257174329E1,-5.751789678E0,-7.826819748E0,-1.376202138E0
3.259163129E1,-5.794099545E0,-7.788556738E0,-1.415227917E0
3.261151929E1,-5.849375029E0,-7.750611817E0,-1.396037209E0
3.263140729E1,-5.901021731E0,-7.732878966E0,-1.271469004E0
3.265129629E1,-5.925008179E0,-7.744759338E0,-1.071957693E0
3.267118429E1,-5.909007858E0,-7.777940533E0,-9.074082740E-1
3.269107229E1,-5.850148616E0,-7.829511221E0,-8.429940308E-1
3.271096029E1,-5.754540208E0,-7.898259859E0,-8.595746148E-1
3.273084929E1,-5.638395794E0,-7.972905999E0,-9.366702993E-1
3.275073729E1,-5.514338928E0,-8.049257771E0,-1.018630575E0
3.277062529E1,-5.405449739E0,-8.117197739E0,-1.062214112E0
3.279051329E1,-5.323604507E0,-8.168907006E0,-1.079035748E0
3.281040229E1,-5.256628745E0,-8.209338164E0,-1.100331015E0
3.283029029E1,-5.205049871E0,-8.232619438E0,-1.169423615E0
3.285017829E1,-5.169521604E0,-8.235284014E0,-1.300872605E0
3.287006629E1,-5.128997476E0,-8.243375391E0,-1.405796650E0
3.288995529E1,-5.111697319E0,-8.269377374E0,-1.313045192E0
3.290984329E1,-5.102770375E0,-8.303594111E0,-1.117209807E0
3.292973129E1,-5.078623129E0,-8.333061739E0,-1.001882176E0
3.294961929E1,-5.042831152E0,-8.366273339E0,-9.007904685E-1
3.296950829E1,-5.012873527E0,-8.404391922E0,-6.880502712E-1
3.298939629E1,-4.989474725E0,-8.431342909E0,-5.036905218E-1
3.300928429E1,-4.953838284E0,-8.454890816E0,-4.587063935E-1
3.302917229E1,-4.895915473E0,-8.485129107E0,-5.183675813E-1
3.304906129E1,-4.828161447E0,-8.518627220E0,-5.983099097E-1
3.306894929E1,-4.778856263E0,-8.543886023E0,-6.329764433E-1
3.308883729E1,-4.764438491E0,-8.553900549E0,-6.058259207E-1
3.310872529E1,-4.760620843E0,-8.558484181E0,-5.700348944E-1
3.312861429E1,-4.743679413E0,-8.569673413E0,-5.425012695E-1
3.314850229E1,-4.714492452E0,-8.588320768E0,-5.004207588E-1
3.316839029E1,-4.680383304E0,-8.609698189E0,-4.507825026E-1
3.318827829E1,-4.651320888E0,-8.627740942E0,-4.042059947E-1
3.320816729E1,-4.629403185E0,-8.642217479E0,-3.417747250E-1
3.322805529E1,-4.612732480E0,-8.654183806E0,-2.527494049E-1
3.324794329E1,-4.599152614E0,-8.664022331E0,-1.364882842E-1
3.326783129E1,-4.588324448E0,-8.670833167E0,6.251663105E-3
3.328772029E1,-4.582590961E0,-8.672779706E0,1.373571622E-1
3.330760829E1,-4.589018513E0,-8.668197827E0,1.983029285E-1
3.332749629E1,-4.620016942E0,-8.651792879E0,1.949706916E-1
3.334738429E1,-4.662279739E0,-8.629772265E0,1.620806883E-1
3.336727329E1,-4.694187118E0,-8.613208272E0,1.155494141E-1
3.338716129E1,-4.707877204E0,-8.606271721E0,6.390380873E-2
3.340704929E1,-4.705389799E0,-8.607814216E0,3.032504909E-2
3.342693729E1,-4.690027994E0,-8.616184505E0,3.340180600E-2
3.344682629E1,-4.661240689E0,-8.631563267E0,7.111648172E-2
3.346671429E1,-4.618918835E0,-8.653710181E0,1.224414449E-1
3.348660229E1,-4.566062344E0,-8.681318395E0,1.480088248E-1
3.350649029E1,-4.513260525E0,-8.709063433E0,1.371007892E-1
3.352637929E1,-4.467952497E0,-8.732775646E0,1.102027018E-1
3.354626729E1,-4.431164155E0,-8.751711270E0,9.187091329E-2
3.356615529E1,-4.403596288E0,-8.765595483E0,9.366211644E-2
3.358604329E1,-4.385089850E0,-8.774903081E0,9.034080659E-2
3.360593229E1,-4.371348601E0,-8.782088140E0,4.843161474E-2
3.362582029E1,-4.358081269E0,-8.788668596E0,-5.029869922E-2
3.364570829E1,-4.340786082E0,-8.795287644E0,-1.912224254E-1
3.366559629E1,-4.316594689E0,-8.802974979E0,-3.327726807E-1
3.368548529E1,-4.284555163E0,-8.811669788E0,-4.828569290E-1
3.370537329E1,-4.249907779E0,-8.819110955E0,-6.306026199E-1
3.372526129E1,-4.217769435E0,-8.826585451E0,-7.334172826E-1
3.374514929E1,-4.191180099E0,-8.831680714E0,-8.194729480E-1
3.376503829E1,-4.177853710E0,-8.824551789E0,-9.533765984E-1
3.378492629E1,-4.171468258E0,-8.802979656E0,-1.158666712E0
3.380481429E1,-4.184820375E0,-8.757017618E0,-1.427594778E0
3.382470329E1,-4.214426875E0,-8.686158720E0,-1.739352091E0
3.384459129E1,-4.239332505E0,-8.602603177E0,-2.063828705E0
3.386447929E1,-4.265805189E0,-8.519946352E0,-2.334419134E0
3.388436729E1,-4.278825476E0,-8.462360049E0,-2.513212810E0
3.390425629E1,-4.295994363E0,-8.432184908E0,-2.584332786E0
3.392414429E1,-4.342676487E0,-8.411600955E0,-2.573371888E0
3.394403229E1,-4.425906631E0,-8.381355647E0,-2.529885560E0
3.396392029E1,-4.545969557E0,-8.328879225E0,-2.489983576E0
3.398380929E1,-4.681346633E0,-8.264377420E0,-2.453798667E0
3.400369729E1,-4.830615231E0,-8.204759794E0,-2.362882211E0
3.402358529E1,-4.978790692E0,-8.172047546E0,-2.159953130E0
3.404347329E1,-5.095696998E0,-8.156937756E0,-1.932448055E0
3.406336229E1,-5.170486979E0,-8.143484482E0,-1.784893276E0
3.408325029E1,-5.214396645E0,-8.135813520E0,-1.689590239E0
3.410313829E1,-5.250052966E0,-8.127339150E0,-1.618454036E0
3.412302629E1,-5.315333036E0,-8.098223525E0,-1.549872629E0
3.414291529E1,-5.411392264E0,-8.049217426E0,-1.470715216E0
3.416280329E1,-5.481476406E0,-8.010852674E0,-1.419787722E0
3.418269129E1,-5.502255657E0,-7.993622684E0,-1.436406678E0
3.420258029E1,-5.486219083E0,-7.992637428E0,-1.501749898E0
3.422246829E1,-5.442210014E0,-8.011172517E0,-1.561917454E0
3.424235629E1,-5.377137521E0,-8.049807994E0,-1.588420252E0
3.426224429E1,-5.296245385E0,-8.104622717E0,-1.581449055E0
3.428213329E1,-5.207541955E0,-8.168550911E0,-1.546734720E0
3.430202129E1,-5.126173271E0,-8.226928343E0,-1.508681626E0
3.432190929E1,-5.048343322E0,-8.280626832E0,-1.477009597E0
3.434179729E1,-4.977686153E0,-8.331887618E0,-1.427721809E0
3.436168629E1,-4.927688366E0,-8.372836838E0,-1.360000234E0
3.438157429E1,-4.888871917E0,-8.405522189E0,-1.297015489E0
3.440146229E1,-4.858312614E0,-8.431221287E0,-1.243946452E0
3.442135029E1,-4.828106191E0,-8.454890231E0,-1.200141451E0
3.444123929E1,-4.791430700E0,-8.483695369E0,-1.142461300E0
3.446112633E1,-4.785374154E0,-8.511248034E0,-9.460189008E-1
3.448101433E1,-4.770395049E0,-8.530195352E0,-8.457012185E-1
3.450090333E1,-4.707095724E0,-8.554442586E0,-9.491567360E-1
3.452079133E1,-4.592995204E0,-8.594251015E0,-1.131082691E0
3.454067933E1,-4.448999917E0,-8.640504829E0,-1.335738236E0
3.456056733E1,-4.303175621E0,-8.682821129E0,-1.525578032E0
3.458045633E1,-4.187532898E0,-8.720556720E0,-1.628663421E0
3.460034433E1,-4.129037938E0,-8.748838533E0,-1.626344708E0
3.462023233E1,-4.125843896E0,-8.758526784E0,-1.581677974E0
3.464012033E1,-4.144671931E0,-8.760585589E0,-1.519849077E0
3.466000933E1,-4.150395770E0,-8.775864948E0,-1.412283405E0
3.467989733E1,-4.143593996E0,-8.806931205E0,-1.226655066E0
3.469978533E1,-4.137632175E0,-8.841767746E0,-9.691553099E-1
3.471967433E1,-4.157682570E0,-8.862789071E0,-6.330382776E-1
3.473956233E1,-4.187650720E0,-8.868528698E0,-2.211173021E-1
3.475945033E1,-4.197512634E0,-8.865285832E0,1.539423508E-1
3.477933833E1,-4.197361191E0,-8.858925816E0,3.710586774E-1
3.479922733E1,-4.202143629E0,-8.854207113E0,4.255552023E-1
3.481911533E1,-4.205166639E0,-8.851948333E0,4.423844026E-1
3.483900333E1,-4.198723592E0,-8.851719123E0,5.038718951E-1
3.485889133E1,-4.185265056E0,-8.851375891E0,6.105890991E-1
3.487878033E1,-4.181599729E0,-8.843820704E0,7.329267012E-1
3.489866833E1,-4.177447621E0,-8.834745825E0,8.557490739E-1
3.491855633E1,-4.163112002E0,-8.830070976E0,9.666706818E-1
3.493844533E1,-4.136923493E0,-8.832629718E0,1.051958169E0
3.495833333E1,-4.096061688E0,-8.843882684E0,1.115400094E0
3.497822133E1,-4.043031243E0,-8.862589681E0,1.159525814E0
3.499810933E1,-3.985073934E0,-8.888128565E0,1.164665517E0
3.501799833E1,-3.927476813E0,-8.919742706E0,1.117693445E0
3.503788633E1,-3.865791027E0,-8.956546251E0,1.035385260E0
3.505777433E1,-3.807850382E0,-8.991248306E0,9.454219732E-1
3.507766233E1,-3.772720018E0,-9.013432642E0,8.722075242E-1
3.509755133E1,-3.777631387E0,-9.015137106E0,8.324132748E-1
3.511743933E1,-3.826388395E0,-8.992610707E0,8.531197272E-1
3.513732733E1,-3.912459117E0,-8.943112857E0,9.744059633E-1
3.515721633E1,-4.043032997E0,-8.896782444E0,8.586218841E-1
3.517710433E1,-4.289271235E0,-8.821165082E0,1.591557648E-1
3.519699233E1,-4.588740478E0,-8.663421822E0,-3.531250111E-1
3.521688033E1,-4.857134400E0,-8.504551218E0,-5.629944082E-1
3.523676933E1,-5.042411907E0,-8.376886620E0,-7.987235916E-1
3.525665733E1,-5.145745071E0,-8.273271620E0,-1.144728192E0
3.527654533E1,-5.201486578E0,-8.188709187E0,-1.457973110E0
3.529643433E1,-5.291840678E0,-8.104870639E0,-1.594869731E0
3.531632233E1,-5.414316457E0,-8.021716801E0,-1.604170019E0
3.533621033E1,-5.535049766E0,-7.945960860E0,-1.568770245E0
3.535609833E1,-5.639188092E0,-7.888709602E0,-1.484566539E0
3.537598733E1,-5.732014979E0,-7.839429268E0,-1.386890263E0
3.539587533E1,-5.788706658E0,-7.801585504E0,-1.364647163E0
3.541576333E1,-5.795943757E0,-7.787673224E0,-1.412551646E0
3.543565133E1,-5.767221065E0,-7.797763764E0,-1.473148096E0
3.545554042E1,-5.728292057E0,-7.818258839E0,-1.515774883E0
3.547542842E1,-5.692802382E0,-7.841959358E0,-1.527008261E0
3.549531642E1,-5.646368473E0,-7.877381206E0,-1.517074427E0
3.551520542E1,-5.556990273E0,-7.941852606E0,-1.510948299E0
3.553509342E1,-5.426585670E0,-8.031474634E0,-1.511184526E0
3.555498142E1,-5.275908769E0,-8.130749831E0,-1.513861236E0
3.557486942E1,-5.121531166E0,-8.223543974E0,-1.542503529E0
3.559475842E1,-4.982167459E0,-8.302796550E0,-1.574072208E0
3.561464642E1,-4.885211560E0,-8.367728711E0,-1.533601582E0
3.563453442E1,-4.855732238E0,-8.407724251E0,-1.402903156E0
3.565442342E1,-4.899156877E0,-8.404267961E0,-1.265953325E0
3.567431142E1,-4.980071232E0,-8.369978719E0,-1.174085089E0
3.569419942E1,-5.004992650E0,-8.365608510E0,-1.096696386E0
3.571408742E1,-5.004125508E0,-8.386487748E0,-9.282632457E-1
3.573397642E1,-5.026596943E0,-8.393654680E0,-7.183075657E-1
3.575386442E1,-5.004920145E0,-8.402682196E0,-7.627518133E-1
3.577375242E1,-4.918645647E0,-8.437233979E0,-9.252800694E-1
3.579364042E1,-4.754248255E0,-8.506868470E0,-1.125351031E0
3.581352942E1,-4.550540618E0,-8.593782653E0,-1.294444176E0
3.583341742E1,-4.360978856E0,-8.677404268E0,-1.385866854E0
3.585330542E1,-4.218280190E0,-8.745322602E0,-1.400542196E0
3.587319442E1,-4.143005474E0,-8.783169290E0,-1.388351190E0
3.589308242E1,-4.131080078E0,-8.793839289E0,-1.355973549E0
3.591297042E1,-4.160667281E0,-8.794265551E0,-1.259297440E0
3.593285842E1,-4.207133058E0,-8.797601972E0,-1.066935885E0
3.595274742E1,-4.210785521E0,-8.823728501E0,-8.045016640E-1
3.597263542E1,-4.155939223E0,-8.873832123E0,-4.683970205E-1
3.599252342E1,-4.078117753E0,-8.922158191E0,-1.274443935E-2
3.601241242E1,-3.997750989E0,-8.945673353E0,4.785656574E-1
3.603230042E1,-3.927415417E0,-8.948411019E0,8.587524232E-1
3.605218842E1,-3.896744725E0,-8.942686595E0,1.039152621E0
3.607207642E1,-3.896429852E0,-8.941177429E0,1.053228842E0
3.609196542E1,-3.902746014E0,-8.942185489E0,1.020793021E0
3.611185342E1,-3.916710042E0,-8.938682422E0,9.977241477E-1
3.613174142E1,-3.925394619E0,-8.931954616E0,1.023505691E0
3.615162942E1,-3.907122948E0,-8.931565776E0,1.094358742E0
3.617151842E1,-3.853476206E0,-8.944051335E0,1.179305775E0
3.619140642E1,-3.779439638E0,-8.965574936E0,1.253148361E0
3.621129442E1,-3.720168460E0,-8.982578055E0,1.307573514E0
3.623118342E1,-3.690813098E0,-8.990156046E0,1.338319051E0
3.625107142E1,-3.701419655E0,-8.986658242E0,1.332503264E0
3.627095942E1,-3.757697936E0,-8.969710672E0,1.288444494E0
3.629084742E1,-3.871911015E0,-8.928661464E0,1.234266094E0
3.631073642E1,-4.065406198E0,-8.863286085E0,1.072724702E0
3.633062442E1,-4.383985896E0,-8.760099100E0,5.267071726E-1
3.635051242E1,-4.756386875E0,-8.579782079E0,1.481259952E-2
3.637040142E1,-5.038656240E0,-8.412855182E0,-2.681942038E-1
3.639028942E1,-5.182641002E0,-8.307888891E0,-5.961057652E-1
3.641017742E1,-5.216054331E0,-8.250189736E0,-9.814618716E-1
3.643006542E1,-5.197700506E0,-8.228286066E0,-1.230990045E0
3.644995517E1,-5.242086720E0,-8.178571284E0,-1.366602764E0
3.646984317E1,-5.339615938E0,-8.096237226E0,-1.474967604E0
3.648973117E1,-5.454911921E0,-8.009275095E0,-1.526948912E0
3.650962017E1,-5.568733236E0,-7.933841336E0,-1.509792304E0
3.652950817E1,-5.653844138E0,-7.873270029E0,-1.510552296E0
3.654939617E1,-5.686513116E0,-7.831650717E0,-1.601535849E0
3.656928517E1,-5.676126707E0,-7.813667606E0,-1.721710602E0
3.658917317E1,-5.649990823E0,-7.808692794E0,-1.827022026E0
3.660906117E1,-5.605047954E0,-7.823472217E0,-1.900749130E0
3.662894917E1,-5.512675395E0,-7.881537407E0,-1.930778383E0
3.664883817E1,-5.360561834E0,-7.985221989E0,-1.933061574E0
3.666872617E1,-5.157718415E0,-8.120373947E0,-1.921864741E0
3.668861417E1,-4.929413880E0,-8.264758074E0,-1.905452922E0
3.670850317E1,-4.738725067E0,-8.377359660E0,-1.897483752E0
3.672839117E1,-4.650151737E0,-8.442825086E0,-1.825073734E0
3.674827917E1,-4.655242323E0,-8.483644499E0,-1.610145143E0
3.676816717E1,-4.696632424E0,-8.511322879E0,-1.317236330E0
3.678805617E1,-4.789613678E0,-8.488397700E0,-1.114824728E0
3.680794417E1,-4.892068298E0,-8.426566903E0,-1.138746783E0
3.682783217E1,-4.935706068E0,-8.394890197E0,-1.183532874E0
3.684772117E1,-4.922661515E0,-8.424661880E0,-1.014185741E0
3.686760917E1,-4.784131036E0,-8.522121516E0,-8.494916761E-1
3.688749717E1,-4.517249495E0,-8.663193195E0,-8.829827001E-1
3.690738517E1,-4.185340485E0,-8.804438537E0,-1.095851244E0
3.692727417E1,-3.892151444E0,-8.904161046E0,-1.342816729E0
3.694716217E1,-3.720121390E0,-8.947433365E0,-1.529788612E0
3.696705017E1,-3.660104983E0,-8.955960944E0,-1.621891030E0
3.698693917E1,-3.674827688E0,-8.954810212E0,-1.594722966E0
3.700682717E1,-3.744625316E0,-8.948502821E0,-1.462245963E0
3.702671517E1,-3.849260363E0,-8.938288904E0,-1.235426620E0
3.704660417E1,-3.971186212E0,-8.922454060E0,-9.249841272E-1
3.706649217E1,-4.111613528E0,-8.890128313E0,-5.443841095E-1
3.708638017E1,-4.232417880E0,-8.849608278E0,-8.461849295E-2
3.710626817E1,-4.218519633E0,-8.846887568E0,4.156459260E-1
3.712615717E1,-4.066989917E0,-8.890084459E0,8.136937793E-1
3.714604517E1,-3.923268864E0,-8.936411948E0,9.922762238E-1
3.716593317E1,-3.866823353E0,-8.957429765E0,1.023828969E0
3.718582217E1,-3.852832720E0,-8.958247790E0,1.068448487E0
3.720571017E1,-3.842887483E0,-8.950831182E0,1.162292717E0
3.722559817E1,-3.836271651E0,-8.942395404E0,1.246069722E0
3.724548617E1,-3.822018770E0,-8.936909546E0,1.326632221E0
3.726537517E1,-3.783757515E0,-8.936068717E0,1.437348372E0
3.728526317E1,-3.731244256E0,-8.942022352E0,1.534326929E0
3.730515117E1,-3.684604817E0,-8.957701076E0,1.555436254E0
3.732504017E1,-3.658518049E0,-8.978748128E0,1.494469530E0
3.734492817E1,-3.669294760E0,-8.991267602E0,1.389055780E0
3.736481617E1,-3.725138008E0,-8.987521876E0,1.258526338E0
3.738470517E1,-3.842714698E0,-8.958524948E0,1.102032189E0
3.740459317E1,-4.057082687E0,-8.896581885E0,7.918423690E-1
3.742448117E1,-4.393890494E0,-8.767152012E0,2.585944827E-1
3.744436917E1,-4.789417503E0,-8.560037202E0,-1.527952276E-1
3.746425754E1,-5.081881197E0,-8.378684639E0,-4.563418525E-1
3.748414554E1,-5.243180734E0,-8.249339551E0,-8.328031379E-1
3.750403354E1,-5.294143311E0,-8.167244058E0,-1.226490321E0
3.752392254E1,-5.304307526E0,-8.120945220E0,-1.466511945E0
3.754381054E1,-5.362611868E0,-8.058154895E0,-1.595191620E0
3.756369854E1,-5.469163340E0,-7.962515497E0,-1.709589178E0
3.758358754E1,-5.582033898E0,-7.867185416E0,-1.784486456E0
3.760347554E1,-5.674525155E0,-7.799562367E0,-1.789609640E0
3.762336354E1,-5.737794367E0,-7.756053820E0,-1.776922498E0
3.764325154E1,-5.756476221E0,-7.738584094E0,-1.792595228E0
3.766314054E1,-5.738555675E0,-7.744320797E0,-1.824998159E0
3.768302854E1,-5.682110748E0,-7.776626664E0,-1.863809783E0
3.770291654E1,-5.566883762E0,-7.849785857E0,-1.904409194E0
3.772280554E1,-5.385282108E0,-7.966805014E0,-1.940320308E0
3.774269354E1,-5.147591622E0,-8.114028549E0,-1.975069872E0
3.776258154E1,-4.875827656E0,-8.273897856E0,-2.001252534E0
3.778247054E1,-4.627295556E0,-8.400677771E0,-2.062238262E0
3.780235854E1,-4.500722048E0,-8.445984921E0,-2.155208114E0
3.782224654E1,-4.510714647E0,-8.452119820E0,-2.109798053E0
3.784213454E1,-4.610150935E0,-8.443951845E0,-1.918931047E0
3.786202354E1,-4.783384639E0,-8.384491509E0,-1.748041345E0
3.788191154E1,-4.946998796E0,-8.297202519E0,-1.708719843E0
3.790179954E1,-5.058003507E0,-8.249077595E0,-1.614141715E0
3.792168854E1,-5.092226091E0,-8.266713383E0,-1.402409066E0
3.794157654E1,-5.026699854E0,-8.307005961E0,-1.400724337E0
3.796146454E1,-4.883919326E0,-8.349247416E0,-1.635087465E0
3.798135354E1,-4.670973672E0,-8.411041961E0,-1.916371867E0
3.800124154E1,-4.456895413E0,-8.495310279E0,-2.049855614E0
3.802112954E1,-4.288614300E0,-8.583251233E0,-2.042476720E0
3.804101754E1,-4.170813662E0,-8.656794587E0,-1.974929100E0
3.806090654E1,-4.115479707E0,-8.715564367E0,-1.826975687E0
3.808079454E1,-4.090007189E0,-8.775721107E0,-1.579447846E0
3.810068254E1,-4.058169099E0,-8.839537618E0,-1.276698022E0
3.812057154E1,-4.031231269E0,-8.892751958E0,-9.509111200E-1
3.814045954E1,-4.033286858E0,-8.920730301E0,-6.239316047E-1
3.816034754E1,-4.047948459E0,-8.928864947E0,-3.544220332E-1
3.818023654E1,-4.054725966E0,-8.930746581E0,-1.925831821E-1
3.820012454E1,-4.035821041E0,-8.940617266E0,-1.167542055E-1
3.822001254E1,-3.992531472E0,-8.960343432E0,-8.961862978E-2
3.823990154E1,-3.945017290E0,-8.981519124E0,-7.229799387E-2
3.825978954E1,-3.910983572E0,-8.996669260E0,-1.600735242E-2
3.827967754E1,-3.886889243E0,-9.006725886E0,8.413903954E-2
3.829956554E1,-3.875956411E0,-9.009537812E0,2.032173305E-1
3.831945454E1,-3.876712456E0,-9.006099064E0,3.120085236E-1
3.833934254E1,-3.870481955E0,-9.005133689E0,4.037836065E-1
3.835923054E1,-3.844773502E0,-9.012502935E0,4.781218172E-1
3.837911954E1,-3.808202092E0,-9.027054316E0,4.959681041E-1
3.839900754E1,-3.774512482E0,-9.044698289E0,4.273058221E-1
3.841889554E1,-3.749082941E0,-9.060459459E0,2.976270591E-1
3.843878454E1,-3.741242702E0,-9.067647441E0,1.302127326E-1
3.845867246E1,-3.764063508E0,-9.059047356E0,-3.990580330E-2
3.847856046E1,-3.839095271E0,-9.026831537E0,-1.173168081E-1
3.849844946E1,-3.982084252E0,-8.963757622E0,-1.737113484E-1
3.851833746E1,-4.162108328E0,-8.864171353E0,-5.826016938E-1
3.853822546E1,-4.381162275E0,-8.711232165E0,-1.075154658E0
3.855811346E1,-4.600146056E0,-8.553452067E0,-1.383179766E0
3.857800246E1,-4.731735891E0,-8.434030289E0,-1.647390591E0
3.859789046E1,-4.757947496E0,-8.356183383E0,-1.942221530E0
3.861777846E1,-4.731642335E0,-8.302489572E0,-2.217279232E0
3.863766746E1,-4.717355248E0,-8.259044759E0,-2.402261600E0
3.865755546E1,-4.745841421E0,-8.216401016E0,-2.490753654E0
3.867744346E1,-4.814129299E0,-8.178075441E0,-2.485837023E0
3.869733246E1,-4.880711251E0,-8.171003233E0,-2.376863196E0
3.871722046E1,-4.951566056E0,-8.198043097E0,-2.123725536E0
3.873710846E1,-5.030022241E0,-8.230078238E0,-1.789080905E0
3.875699746E1,-5.063844291E0,-8.252376595E0,-1.578553952E0
3.877688546E1,-5.037537668E0,-8.280857213E0,-1.512191417E0
3.879677346E1,-4.971054826E0,-8.326753178E0,-1.479822401E0
3.881666146E1,-4.900109681E0,-8.375632392E0,-1.440070836E0
3.883655046E1,-4.823075539E0,-8.424968859E0,-1.412069105E0
3.885643846E1,-4.719322544E0,-8.480429115E0,-1.430543090E0
3.887632646E1,-4.597086208E0,-8.538437002E0,-1.482574977E0
3.889621546E1,-4.474662762E0,-8.592887444E0,-1.541350166E0
3.891610346E1,-4.352036709E0,-8.647322683E0,-1.587349480E0
3.893599146E1,-4.228572459E0,-8.701540405E0,-1.624339405E0
3.895588046E1,-4.117611894E0,-8.751521820E0,-1.640811304E0
3.897576846E1,-4.042395358E0,-8.793531725E0,-1.602790661E0
3.899565646E1,-4.024120178E0,-8.818944894E0,-1.506233250E0
3.901554546E1,-4.062095505E0,-8.819537802E0,-1.396867075E0
3.903543346E1,-4.104082898E0,-8.805098687E0,-1.364862048E0
3.905532146E1,-4.118783383E0,-8.791014499E0,-1.410601307E0
3.907521046E1,-4.164127664E0,-8.783177476E0,-1.323611695E0
