"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
7.027958813E1,-2.102641938E0,-9.002100154E0,3.282862802E0
7.029947813E1,-1.615928185E0,-8.874873512E0,3.855063725E0
7.031936713E1,-1.087364083E0,-8.999029781E0,3.751161919E0
7.033925713E1,-9.802362221E-1,-9.203271269E0,3.251926939E0
7.035914613E1,-9.916572230E-1,-9.288987942E0,2.994567297E0
7.037903612E1,-1.169269176E0,-9.363577364E0,2.681851479E0
7.039892513E1,-1.563320348E0,-9.460271600E0,2.072534186E0
7.041881512E1,-2.124010880E0,-9.452510006E0,1.541012051E0
7.043870512E1,-2.832965166E0,-9.335340575E0,1.030448967E0
7.045859412E1,-3.453076127E0,-9.173841648E0,3.911329727E-1
7.047848413E1,-3.778194766E0,-9.047454082E0,-3.239156473E-1
7.049837312E1,-3.830622363E0,-8.981905625E0,-9.422414533E-1
7.051826313E1,-3.804953671E0,-8.956085490E0,-1.243764457E0
7.053815212E1,-3.796514093E0,-8.964350529E0,-1.209543555E0
7.055804213E1,-3.768079083E0,-8.990344911E0,-1.100643476E0
7.057793113E1,-3.798614120E0,-8.944119748E0,-1.345124625E0
7.059782113E1,-3.925575298E0,-8.827875347E0,-1.701341242E0
7.061771112E1,-4.070790022E0,-8.704900800E0,-1.972177254E0
7.063760013E1,-4.157019496E0,-8.634386888E0,-2.098247755E0
7.065749012E1,-4.195816357E0,-8.605243780E0,-2.140325196E0
7.067737913E1,-4.243949759E0,-8.566054571E0,-2.201745227E0
7.069726912E1,-4.210170979E0,-8.587232017E0,-2.184036788E0
7.071715813E1,-4.020927013E0,-8.698681117E0,-2.097901454E0
7.073704812E1,-3.764647644E0,-8.835435212E0,-1.999660191E0
7.075693712E1,-3.515649813E0,-8.956270262E0,-1.913512286E0
7.077682712E1,-3.422993372E0,-8.907092255E0,-2.276605813E0
7.079671713E1,-3.701072623E0,-8.809941936E0,-2.218807840E0
7.081660613E1,-4.249846383E0,-8.700006680E0,-1.576326748E0
7.083649646E1,-4.588920279E0,-8.624802716E0,-8.892245297E-1
7.085638546E1,-4.600071212E0,-8.629346003E0,-7.809321224E-1
7.087627546E1,-4.360106744E0,-8.720938543E0,-1.082044798E0
7.089616446E1,-3.885368382E0,-8.893011575E0,-1.433304584E0
7.091605446E1,-3.534370551E0,-9.076414171E0,-1.167487383E0
7.093594346E1,-3.334978743E0,-9.189410444E0,-8.177723584E-1
7.095583346E1,-3.226422553E0,-9.253909326E0,-4.375930114E-1
7.097572346E1,-3.133194255E0,-9.295719842E0,-9.389242365E-2
7.099561246E1,-3.004482712E0,-9.337324535E0,1.534959524E-1
7.101550246E1,-2.873143432E0,-9.377632316E0,2.029157238E-1
7.103539146E1,-2.813441313E0,-9.397789423E0,4.703445453E-2
7.105528146E1,-2.840205481E0,-9.387935695E0,-1.896676690E-1
7.107517046E1,-2.907000564E0,-9.361087035E0,-3.943538018E-1
7.109506046E1,-2.959833666E0,-9.341280177E0,-4.647455805E-1
7.111495046E1,-3.007274466E0,-9.333063669E0,-2.938489721E-1
7.113483946E1,-3.024225836E0,-9.329628430E0,2.195938649E-1
7.115472946E1,-2.892689212E0,-9.316494414E0,1.035082447E0
7.117461846E1,-2.634036750E0,-9.248153912E0,1.941543984E0
7.119450846E1,-2.318740410E0,-9.115334993E0,2.787510081E0
7.121439746E1,-1.992871866E0,-8.951204819E0,3.484318677E0
7.123428746E1,-1.542069666E0,-8.838043655E0,3.968262312E0
7.125417646E1,-1.134988485E0,-8.935465869E0,3.886559752E0
7.127406646E1,-1.039938414E0,-9.102107422E0,3.508031476E0
7.129395646E1,-1.030396854E0,-9.185300437E0,3.287042100E0
7.131384546E1,-1.152792380E0,-9.287229685E0,2.941856402E0
7.133373546E1,-1.472744931E0,-9.422949407E0,2.296772860E0
7.135362446E1,-1.963762234E0,-9.456896002E0,1.716641505E0
7.137351446E1,-2.656681555E0,-9.363128883E0,1.228800555E0
7.139340346E1,-3.348506277E0,-9.200333628E0,6.143795932E-1
7.141329346E1,-3.820040950E0,-9.035043951E0,-1.066927827E-1
7.143318246E1,-3.993436037E0,-8.930387562E0,-7.326372640E-1
7.145307246E1,-3.995169151E0,-8.893619685E0,-1.085466516E0
7.147296246E1,-3.918224179E0,-8.917832420E0,-1.164422711E0
7.149285146E1,-3.814040537E0,-8.973557555E0,-1.079093197E0
7.151274146E1,-3.749905060E0,-8.982656407E0,-1.219109380E0
7.153263046E1,-3.798759131E0,-8.909551009E0,-1.557380746E0
7.155252046E1,-3.919326087E0,-8.793066287E0,-1.885996020E0
7.157240946E1,-3.985918856E0,-8.698123292E0,-2.165914366E0
7.159229946E1,-3.964422153E0,-8.650407674E0,-2.385353207E0
7.161218846E1,-3.979571704E0,-8.611381018E0,-2.498644179E0
7.163207846E1,-3.959541189E0,-8.620994425E0,-2.497315984E0
7.165196846E1,-3.784019470E0,-8.712471190E0,-2.451560499E0
7.167185746E1,-3.540941360E0,-8.833586907E0,-2.380250342E0
7.169174746E1,-3.321164404E0,-8.923902415E0,-2.360066630E0
7.171163646E1,-3.263556466E0,-8.855599335E0,-2.676506247E0
7.173152646E1,-3.434107175E0,-8.803533973E0,-2.634549843E0
7.175141546E1,-3.866663724E0,-8.783361079E0,-2.034104677E0
7.177130546E1,-4.158064978E0,-8.771087773E0,-1.419373739E0
7.179119446E1,-4.186376904E0,-8.760448179E0,-1.401752570E0
7.181108446E1,-3.905977478E0,-8.845130480E0,-1.656237721E0
7.183097475E1,-3.355374124E0,-9.045898722E0,-1.774619133E0
7.185086375E1,-2.974549938E0,-9.223314355E0,-1.522696232E0
7.187075375E1,-2.821856334E0,-9.316796131E0,-1.212666918E0
7.189064275E1,-2.779331288E0,-9.364679564E0,-9.023373494E-1
7.191053275E1,-2.720564725E0,-9.402531515E0,-6.534889144E-1
7.193042175E1,-2.643984618E0,-9.434152088E0,-4.921257160E-1
7.195031175E1,-2.591602629E0,-9.451720632E0,-4.297112936E-1
7.197020075E1,-2.597981357E0,-9.449895716E0,-4.313530090E-1
7.199009075E1,-2.658853503E0,-9.433128240E0,-4.274074541E-1
7.200998075E1,-2.725475509E0,-9.418027806E0,-3.296364170E-1
7.202986975E1,-2.745651911E0,-9.417844788E0,-4.151139390E-2
7.204975975E1,-2.711672864E0,-9.414446971E0,5.011165410E-1
7.206964875E1,-2.659950441E0,-9.370464799E0,1.164113978E0
7.208953875E1,-2.548077710E0,-9.293373354E0,1.837555785E0
7.210942775E1,-2.325484589E0,-9.202460845E0,2.478493505E0
7.212931775E1,-2.000595746E0,-9.081263852E0,3.124796776E0
7.214920675E1,-1.458525672E0,-8.951721713E0,3.738376982E0
7.216909675E1,-1.012007361E0,-9.099077979E0,3.524018933E0
7.218898675E1,-9.349428125E-1,-9.263199382E0,3.091132016E0
7.220887575E1,-9.703079423E-1,-9.284977922E0,3.013933567E0
7.222876575E1,-1.231328161E0,-9.344635894E0,2.719877092E0
7.224865475E1,-1.700252490E0,-9.446767455E0,2.025791544E0
7.226854475E1,-2.304195315E0,-9.413262910E0,1.522255060E0
7.228843375E1,-2.974165484E0,-9.291873543E0,1.025432495E0
7.230832375E1,-3.513753269E0,-9.151966630E0,3.621312216E-1
7.232821275E1,-3.782780445E0,-9.043398453E0,-3.789903523E-1
7.234810275E1,-3.811487935E0,-8.990395197E0,-9.388588390E-1
7.236799275E1,-3.778638277E0,-8.986616727E0,-1.094860945E0
7.238788175E1,-3.764229569E0,-9.007341013E0,-9.666894659E-1
7.240777175E1,-3.781567440E0,-8.989045075E0,-1.064395124E0
7.242766075E1,-3.910231035E0,-8.878475397E0,-1.455635539E0
7.244755075E1,-4.065925139E0,-8.749329114E0,-1.775841932E0
7.246743975E1,-4.174790646E0,-8.660500553E0,-1.950111909E0
7.248732975E1,-4.214229239E0,-8.621061083E0,-2.038063388E0
7.250721875E1,-4.221850792E0,-8.607883798E0,-2.077595243E0
7.252710875E1,-4.236877844E0,-8.596099319E0,-2.095723074E0
7.254699875E1,-4.192791300E0,-8.638530809E0,-2.008082082E0
7.256688775E1,-4.022449921E0,-8.746400244E0,-1.885868697E0
7.258677775E1,-3.756827871E0,-8.885616601E0,-1.779934106E0
7.260666675E1,-3.489442008E0,-9.001761015E0,-1.740167046E0
7.262655675E1,-3.493906357E0,-8.905373173E0,-2.173260223E0
7.264644575E1,-3.904538478E0,-8.776243263E0,-1.992043316E0
7.266633575E1,-4.520847580E0,-8.615278772E0,-1.254998274E0
7.268622475E1,-4.746046366E0,-8.553767232E0,-7.377225874E-1
7.270611475E1,-4.644572031E0,-8.599090170E0,-8.483500803E-1
7.272600375E1,-4.276374908E0,-8.732999010E0,-1.297465432E0
7.274589375E1,-3.570009623E0,-8.987265183E0,-1.649296637E0
7.276578375E1,-3.048911904E0,-9.226042666E0,-1.349210221E0
7.278567275E1,-2.827829264E0,-9.339762239E0,-1.004154842E0
7.280556275E1,-2.798164878E0,-9.381158772E0,-6.326383281E-1
7.282545175E1,-2.771841882E0,-9.407240278E0,-2.383405134E-1
7.284534146E1,-2.678209541E0,-9.436593885E0,1.184183778E-1
7.286523046E1,-2.590471193E0,-9.457174914E0,2.956074674E-1
7.288512046E1,-2.620217441E0,-9.450938274E0,2.243199135E-1
7.290500946E1,-2.774710234E0,-9.409415442E0,-1.384370275E-3
7.292489946E1,-2.965998093E0,-9.347203991E0,-2.621700368E-1
7.294478946E1,-3.102787856E0,-9.296357773E0,-4.319250129E-1
7.296467846E1,-3.146522398E0,-9.285961424E0,-3.262307793E-1
7.298456846E1,-3.021881687E0,-9.330490310E0,2.151435856E-1
7.300445746E1,-2.768852201E0,-9.351708686E0,1.055987851E0
7.302434746E1,-2.510255873E0,-9.275532330E0,1.974646826E0
7.304423646E1,-2.250115441E0,-9.125709708E0,2.809715175E0
7.306412646E1,-1.964397826E0,-8.963340130E0,3.469262682E0
7.308401546E1,-1.509434455E0,-8.883215734E0,3.878944046E0
7.310390546E1,-1.049066283E0,-8.997711233E0,3.765201376E0
7.312379446E1,-8.987482553E-1,-9.172327219E0,3.361066973E0
7.314368446E1,-8.809014568E-1,-9.248651510E0,3.150011724E0
7.316357446E1,-1.072206127E0,-9.319051402E0,2.870846353E0
7.318346346E1,-1.460013203E0,-9.419044636E0,2.320788982E0
7.320335346E1,-1.992138479E0,-9.439572456E0,1.778188858E0
7.322324246E1,-2.671727610E0,-9.348272277E0,1.306821270E0
7.324313246E1,-3.298231916E0,-9.212012857E0,7.047104504E-1
7.326302146E1,-3.684721469E0,-9.091639152E0,-3.159508945E-2
7.328291146E1,-3.791560332E0,-9.017566039E0,-7.373403988E-1
7.330280046E1,-3.759824861E0,-8.986834243E0,-1.156128947E0
7.332269046E1,-3.703536932E0,-9.000978658E0,-1.225696707E0
7.334258046E1,-3.643084031E0,-9.046094604E0,-1.064058178E0
7.336246946E1,-3.648547377E0,-9.037212099E0,-1.119380147E0
7.338235946E1,-3.814974922E0,-8.921775198E0,-1.443608547E0
7.340224846E1,-4.027114245E0,-8.767639085E0,-1.773968192E0
7.342213846E1,-4.136608620E0,-8.658518347E0,-2.038291868E0
7.344202746E1,-4.138864184E0,-8.616492069E0,-2.204979468E0
7.346191746E1,-4.169972248E0,-8.584407812E0,-2.270548536E0
7.348180646E1,-4.193433909E0,-8.584586737E0,-2.226221671E0
7.350169646E1,-4.063528073E0,-8.660600540E0,-2.172061982E0
7.352158646E1,-3.824534535E0,-8.766861990E0,-2.179720666E0
7.354147546E1,-3.597454699E0,-8.830959753E0,-2.304033932E0
7.356136546E1,-3.608749181E0,-8.724911141E0,-2.662509182E0
7.358125446E1,-3.947202103E0,-8.595744978E0,-2.601700478E0
7.360114446E1,-4.462847293E0,-8.509012644E0,-1.978838695E0
7.362103346E1,-4.714428132E0,-8.483380789E0,-1.429165048E0
7.364092346E1,-4.674678468E0,-8.513170014E0,-1.381823651E0
7.366081246E1,-4.388271320E0,-8.613221721E0,-1.670809421E0
7.368070246E1,-4.021995007E0,-8.780981262E0,-1.718728522E0
7.370059146E1,-3.784605361E0,-8.924570167E0,-1.504969521E0
7.372048146E1,-3.657349483E0,-9.013498716E0,-1.271521044E0
7.374037146E1,-3.550856776E0,-9.093817239E0,-9.643657824E-1
7.376026046E1,-3.421492099E0,-9.169955004E0,-6.643999650E-1
7.378015046E1,-3.259973584E0,-9.242437674E0,-4.312672011E-1
7.380003946E1,-3.078578922E0,-9.308129972E0,-3.422853697E-1
7.381992946E1,-2.934662280E0,-9.352416199E0,-3.951933523E-1
7.383981887E1,-2.865066673E0,-9.369721618E0,-4.855956552E-1
7.385970887E1,-2.849403151E0,-9.372447006E0,-5.236548895E-1
7.387959787E1,-2.851299696E0,-9.377772650E0,-4.044224148E-1
7.389948787E1,-2.836897419E0,-9.390829482E0,2.047906883E-2
7.391937687E1,-2.824074767E0,-9.367601418E0,7.132886812E-1
7.393926688E1,-2.741709133E0,-9.301929585E0,1.480961438E0
7.395915688E1,-2.497087358E0,-9.230716930E0,2.189643537E0
7.397904588E1,-2.216248076E0,-9.141565018E0,2.784984376E0
7.399893588E1,-1.968826069E0,-9.024888507E0,3.303211113E0
7.401882488E1,-1.515409724E0,-8.940098033E0,3.743568140E0
7.403871488E1,-1.062850070E0,-9.030274962E0,3.682470876E0
7.405860388E1,-9.991601508E-1,-9.162306261E0,3.360052189E0
7.407849388E1,-1.070010717E0,-9.207836775E0,3.210440651E0
7.409838288E1,-1.165016934E0,-9.264469982E0,3.008062378E0
7.411827287E1,-1.426461295E0,-9.382906505E0,2.482413186E0
7.413816188E1,-1.842240574E0,-9.455178675E0,1.855220077E0
7.415805187E1,-2.477306228E0,-9.393899855E0,1.361505600E0
7.417794188E1,-3.174676741E0,-9.247683211E0,7.986727940E-1
7.419783087E1,-3.705512706E0,-9.082288869E0,1.314828392E-1
7.421772088E1,-3.956229911E0,-8.962784060E0,-5.028575860E-1
7.423760987E1,-4.012935331E0,-8.902426761E0,-9.376744855E-1
7.425749988E1,-4.035428985E0,-8.875382220E0,-1.085817275E0
7.427738887E1,-4.057828791E0,-8.878681219E0,-9.690855087E-1
7.429727888E1,-4.109241020E0,-8.854841536E0,-9.705739175E-1
7.431716788E1,-4.276927763E0,-8.729744450E0,-1.317406630E0
7.433705788E1,-4.456457456E0,-8.575791939E0,-1.682817263E0
7.435694688E1,-4.543240661E0,-8.480325034E0,-1.918110536E0
7.437683688E1,-4.509633205E0,-8.464403651E0,-2.062326555E0
7.439672687E1,-4.435733462E0,-8.477615435E0,-2.165735734E0
7.441661588E1,-4.402756335E0,-8.477229518E0,-2.233471926E0
7.443650587E1,-4.317435519E0,-8.524700139E0,-2.219311870E0
7.445639488E1,-4.112354662E0,-8.635229471E0,-2.181156011E0
7.447628487E1,-3.851694267E0,-8.765645769E0,-2.136353621E0
7.449617387E1,-3.678879808E0,-8.799691767E0,-2.295069858E0
7.451606387E1,-3.773914312E0,-8.684084128E0,-2.565217946E0
7.453595287E1,-4.165276349E0,-8.590723974E0,-2.255221814E0
7.455584288E1,-4.618873519E0,-8.520308880E0,-1.518701561E0
7.457573187E1,-4.736386181E0,-8.512023375E0,-1.161119692E0
7.459562188E1,-4.619362638E0,-8.541536027E0,-1.392746981E0
7.461551188E1,-4.245182352E0,-8.673225848E0,-1.729076194E0
7.463540088E1,-3.824156805E0,-8.904402536E0,-1.524315765E0
7.465529088E1,-3.491580335E0,-9.091093606E0,-1.181935634E0
7.467517988E1,-3.256622253E0,-9.214130133E0,-8.545819697E-1
7.469506988E1,-3.114591046E0,-9.285573168E0,-5.599465105E-1
7.471495888E1,-3.007405736E0,-9.332971283E0,-2.954169395E-1
7.473484887E1,-2.885990934E0,-9.375350733E0,-9.976453565E-2
7.475473788E1,-2.790054497E0,-9.404692061E0,-5.883199326E-2
7.477462787E1,-2.765842639E0,-9.411093593E0,-1.324492743E-1
7.479451688E1,-2.806659420E0,-9.397166110E0,-2.280613823E-1
7.481440687E1,-2.861410409E0,-9.380099841E0,-2.493571427E-1
7.483429600E1,-2.889934588E0,-9.374512827E0,-5.383348269E-2
7.485418500E1,-2.893209614E0,-9.363031234E0,4.461906111E-1
7.487407500E1,-2.855046007E0,-9.313138697E0,1.162005984E0
7.489396400E1,-2.696303457E0,-9.233501374E0,1.925749631E0
7.491385400E1,-2.442810579E0,-9.133036854E0,2.618472924E0
7.493374300E1,-2.152234659E0,-9.026361421E0,3.182574576E0
7.495363300E1,-1.754542280E0,-8.931493855E0,3.658701067E0
7.497352200E1,-1.257782572E0,-9.016991258E0,3.653484181E0
7.499341200E1,-1.076425989E0,-9.208589897E0,3.206129499E0
7.501330100E1,-1.057631065E0,-9.280331140E0,2.998826993E0
7.503319100E1,-1.198923988E0,-9.326565658E0,2.795325470E0
7.505308000E1,-1.538812767E0,-9.415798262E0,2.282741150E0
7.507297000E1,-2.019301427E0,-9.430192938E0,1.797212774E0
7.509286000E1,-2.664550737E0,-9.342331506E0,1.362761728E0
7.511274900E1,-3.351929529E0,-9.188792394E0,7.528279920E-1
7.513263900E1,-3.874109276E0,-9.012532756E0,-4.018668892E-2
7.515252800E1,-4.095187237E0,-8.876903665E0,-8.161826467E-1
7.517241800E1,-4.132147195E0,-8.801086328E0,-1.304740245E0
7.519230700E1,-4.122200496E0,-8.780797074E0,-1.463275950E0
7.521219700E1,-4.087665963E0,-8.818431509E0,-1.327524652E0
7.523208600E1,-4.061130129E0,-8.845000087E0,-1.228539039E0
7.525197600E1,-4.056219638E0,-8.789381372E0,-1.590593662E0
7.527186500E1,-4.064127705E0,-8.697105292E0,-2.019732513E0
7.529175500E1,-4.072631603E0,-8.615772277E0,-2.327708577E0
7.531164500E1,-4.046373219E0,-8.578866990E0,-2.503196529E0
7.533153400E1,-4.004959145E0,-8.558987042E0,-2.634412141E0
7.535142400E1,-3.961025797E0,-8.570783215E0,-2.662343706E0
7.537131300E1,-3.789701209E0,-8.667307881E0,-2.598470476E0
7.539120300E1,-3.536833983E0,-8.801282210E0,-2.502865869E0
7.541109200E1,-3.305456736E0,-8.901184813E0,-2.465550985E0
7.543098200E1,-3.223760024E0,-8.844886066E0,-2.758888545E0
7.545087100E1,-3.437600886E0,-8.733546309E0,-2.853805228E0
7.547076100E1,-3.949982161E0,-8.660862495E0,-2.371329098E0
7.549065000E1,-4.341206497E0,-8.635370974E0,-1.679407605E0
7.551054000E1,-4.382894513E0,-8.661434938E0,-1.416298103E0
7.553043000E1,-4.152518309E0,-8.738290740E0,-1.623253723E0
7.555031900E1,-3.693770620E0,-8.889362912E0,-1.889807235E0
7.557020900E1,-3.382085374E0,-9.068395885E0,-1.600560533E0
7.559009800E1,-3.247556145E0,-9.175267199E0,-1.226354519E0
7.560998800E1,-3.192806033E0,-9.240267187E0,-8.121414167E-1
7.562987700E1,-3.106756069E0,-9.295393567E0,-4.240796575E-1
7.564976700E1,-2.953848456E0,-9.353874494E0,-1.261156799E-1
7.566965600E1,-2.780237022E0,-9.407726181E0,3.285175888E-2
7.568954600E1,-2.645201131E0,-9.446628292E0,1.440038795E-2
7.570943500E1,-2.597117431E0,-9.459467023E0,-9.771564388E-2
7.572932500E1,-2.630229336E0,-9.449157212E0,-1.772785885E-1
7.574921400E1,-2.691240353E0,-9.433045794E0,-1.048512021E-1
7.576910400E1,-2.709248900E0,-9.425541478E0,2.349606765E-1
7.578899400E1,-2.683708555E0,-9.397085418E0,8.535945942E-1
7.580888300E1,-2.667897684E0,-9.304929206E0,1.592708161E0
7.582877300E1,-2.579784529E0,-9.182758067E0,2.292985180E0
7.584866246E1,-2.373688596E0,-9.069327346E0,2.889464180E0
7.586855246E1,-2.073528651E0,-8.960275605E0,3.413215658E0
7.588844146E1,-1.557067481E0,-8.865417979E0,3.900770532E0
7.590833146E1,-1.062935440E0,-8.949933634E0,3.873622787E0
7.592822046E1,-9.564101339E-1,-9.135659330E0,3.443996278E0
7.594811046E1,-9.495007715E-1,-9.249777684E0,3.126688350E0
7.596799946E1,-1.146275366E0,-9.382165078E0,2.626239780E0
7.598788946E1,-1.525140076E0,-9.490613387E0,1.959160621E0
7.600777946E1,-2.057353352E0,-9.475391330E0,1.490084703E0
7.602766846E1,-2.746248912E0,-9.359949167E0,1.041902493E0
7.604755846E1,-3.357905383E0,-9.208039674E0,4.154251936E-1
7.606744746E1,-3.696386372E0,-9.081912893E0,-3.027944994E-1
7.608733746E1,-3.756015692E0,-9.018718525E0,-8.894674815E-1
7.610722646E1,-3.749809750E0,-8.985281807E0,-1.199898938E0
7.612711646E1,-3.796489534E0,-8.966273094E0,-1.195297472E0
7.614700546E1,-3.843081026E0,-8.959602590E0,-1.091958241E0
7.616689546E1,-3.929941122E0,-8.892790550E0,-1.307646019E0
7.618678446E1,-4.054893489E0,-8.788116034E0,-1.600921306E0
7.620667446E1,-4.167386317E0,-8.692164980E0,-1.820788748E0
7.622656346E1,-4.228714546E0,-8.633058985E0,-1.955595720E0
7.624645346E1,-4.246825127E0,-8.608953838E0,-2.021509336E0
7.626634346E1,-4.243837200E0,-8.600964203E0,-2.061391586E0
7.628623246E1,-4.172914275E0,-8.649582047E0,-2.001902452E0
7.630612246E1,-3.960403654E0,-8.760881458E0,-1.948909137E0
7.632601146E1,-3.640383494E0,-8.882841513E0,-2.019614692E0
7.634590146E1,-3.408879948E0,-8.935211515E0,-2.185783790E0
7.636579046E1,-3.511922798E0,-8.813753151E0,-2.494039497E0
7.638568046E1,-3.924529524E0,-8.696207160E0,-2.282577574E0
7.640556946E1,-4.448721882E0,-8.591154329E0,-1.623901010E0
7.642545946E1,-4.639274162E0,-8.560300911E0,-1.197698558E0
7.644534846E1,-4.570762921E0,-8.607215461E0,-1.122522295E0
7.646523846E1,-4.218899117E0,-8.770345761E0,-1.232081282E0
7.648512746E1,-3.699676600E0,-9.004195796E0,-1.213642087E0
7.650501746E1,-3.407137770E0,-9.149918935E0,-9.520977393E-1
7.652490746E1,-3.321193640E0,-9.207119907E0,-6.593092328E-1
7.654479646E1,-3.242190740E0,-9.250950050E0,-3.797935039E-1
7.656468646E1,-3.092657847E0,-9.308273229E0,-1.661555032E-1
7.658457546E1,-2.923208754E0,-9.364231083E0,-4.614293687E-2
7.660446546E1,-2.808315352E0,-9.399295081E0,-5.216996354E-2
7.662435446E1,-2.799008923E0,-9.401077897E0,-1.462414125E-1
7.664424446E1,-2.874660784E0,-9.376418434E0,-2.349819092E-1
7.666413346E1,-2.978171704E0,-9.343709695E0,-2.484166364E-1
7.668402346E1,-3.072323278E0,-9.315453025E0,-1.389021519E-1
7.670391246E1,-3.144596910E0,-9.291512185E0,1.240476659E-1
7.672380246E1,-3.153220091E0,-9.273257178E0,5.477578068E-1
7.674369146E1,-2.998024170E0,-9.278174686E0,1.078623008E0
7.676358146E1,-2.741476122E0,-9.269068233E0,1.674754391E0
7.678347146E1,-2.463702096E0,-9.217526781E0,2.281111677E0
7.680336046E1,-2.191758767E0,-9.128243306E0,2.847360719E0
7.682325046E1,-1.922457795E0,-9.012372542E0,3.364131206E0
7.684313958E1,-1.546620115E0,-8.923330557E0,3.770708576E0
7.686302958E1,-1.173836801E0,-9.084420179E0,3.511625467E0
7.688291858E1,-1.130379856E0,-9.277205803E0,2.981908367E0
7.690280858E1,-1.254323652E0,-9.355962535E0,2.669968767E0
7.692269758E1,-1.617117509E0,-9.428897195E0,2.171844905E0
7.694258758E1,-2.206036206E0,-9.418403197E0,1.631925144E0
7.696247658E1,-2.931022388E0,-9.294392524E0,1.122260486E0
7.698236658E1,-3.588385960E0,-9.119194155E0,4.470866969E-1
7.700225558E1,-3.957496418E0,-8.970300656E0,-3.286997296E-1
7.702214558E1,-4.011518551E0,-8.902263624E0,-9.452719921E-1
7.704203558E1,-3.943525958E0,-8.900909994E0,-1.207684871E0
7.706192458E1,-3.866979766E0,-8.937211263E0,-1.186933687E0
7.708181458E1,-3.818481205E0,-8.962596365E0,-1.152034727E0
7.710170358E1,-3.863308007E0,-8.903001543E0,-1.430915119E0
7.712159358E1,-4.005040421E0,-8.780113535E0,-1.762204910E0
7.714148258E1,-4.120817922E0,-8.664675465E0,-2.044104293E0
7.716137258E1,-4.138351091E0,-8.609947280E0,-2.231363567E0
7.718126158E1,-4.121495322E0,-8.601669377E0,-2.293612293E0
7.720115158E1,-4.160124367E0,-8.605567716E0,-2.207642144E0
7.722104058E1,-4.146859959E0,-8.660506985E0,-2.008798804E0
7.724093058E1,-3.987152034E0,-8.772035607E0,-1.841218042E0
7.726081958E1,-3.691172117E0,-8.912433686E0,-1.783212055E0
7.728070958E1,-3.381326406E0,-8.993114153E0,-1.981571391E0
7.730059858E1,-3.460605002E0,-8.860436736E0,-2.398541309E0
7.732048858E1,-3.995348661E0,-8.723387357E0,-2.043473817E0
7.734037858E1,-4.615047101E0,-8.555816681E0,-1.317366577E0
7.736026758E1,-4.784620448E0,-8.472053563E0,-1.252132115E0
7.738015758E1,-4.561979526E0,-8.528808977E0,-1.638252124E0
7.740004658E1,-4.011205433E0,-8.711089493E0,-2.064770399E0
7.741993658E1,-3.390817899E0,-8.995477012E0,-1.954452151E0
7.743982558E1,-2.991302796E0,-9.206748024E0,-1.588710712E0
7.745971558E1,-2.847509238E0,-9.307180969E0,-1.226447197E0
7.747960458E1,-2.843085527E0,-9.344844639E0,-9.093139547E-1
7.749949458E1,-2.805150254E0,-9.379819175E0,-6.214959470E-1
7.751938358E1,-2.709894433E0,-9.418189774E0,-4.362127396E-1
